way_id,building,building:levels,height
916785995,house,2,-
916785996,house,2,-
916785997,house,2,-
916785998,house,2,-
916785999,house,2,-
916786000,house,2,-
916786001,house,2,-
916786002,house,2,-
916786003,house,2,-
916786004,house,2,-
916786005,house,2,-
916786006,house,2,-
916786007,house,2,-
916786008,house,2,-
916786009,house,2,-
916786010,house,2,-
916786011,house,2,-
916786012,house,2,-
916786013,house,1,-
916786014,house,2,-
916786015,house,2,-
916786016,house,2,-
916786017,house,2,-
916786018,house,2,-
916786019,house,2,-
916786020,house,2,-
916786021,house,2,-
916786022,house,2,-
916786023,house,2,-
916786024,house,2,-
916786025,house,2,-
916786026,house,2,-
916786027,house,2,-
916786028,house,2,-
916786029,house,2,-
916786030,house,2,-
916786031,house,2,-
916786032,house,2,-
916786033,house,2,-
916786034,house,2,-
916786035,house,2,-
916786036,house,2,-
916786037,house,2,-
916786038,house,2,-
916786039,house,2,-
916786040,house,2,-
916786041,house,2,-
916786042,house,2,-
916786043,house,2,-
916786045,house,2,-
916786046,house,2,-
916786047,house,2,-
916786048,house,2,-
916786049,house,2,-
916786050,house,2,-
916786051,house,2,-
916786052,house,2,-
916786053,house,2,-
916786054,house,2,-
916786055,house,2,-
916786056,house,2,-
916786057,house,2,-
916786058,house,2,-
916786059,house,2,-
916786060,house,2,-
916786061,house,2,-
916786062,house,2,-
916786063,house,2,-
916786064,house,2,-
916786065,house,2,-
916786066,house,2,-
916786067,house,2,-
916786068,house,1,-
916860266,house,2,-
916860267,house,2,-
916860268,house,2,-
916860269,house,2,-
916860271,house,2,-
916860272,house,2,-
916860273,house,2,-
916860274,house,2,-
916860275,house,2,-
916860276,house,2,-
916860277,house,2,-
916860278,house,2,-
916860279,house,2,-
916860280,house,2,-
916860281,house,2,-
916860282,house,2,-
916860283,house,2,-
916860284,house,2,-
916860285,house,2,-
916860286,house,2,-
916860287,house,2,-
916860288,house,2,-
916860289,house,2,-
916860290,house,2,-
916860291,house,2,-
916860292,house,2,-
916860293,house,2,-
916860294,house,2,-
916860295,house,2,-
916860296,house,2,-
916860297,house,2,-
916860298,house,2,-
916860299,house,2,-
916860300,house,2,-
916860301,house,2,-
916860302,house,2,-
916860303,house,2,-
916860304,house,2,-
916860305,house,2,-
916860306,house,2,-
916860307,house,2,-
916860308,house,2,-
916860309,house,2,-
916860310,house,2,-
916860311,house,2,-
916860312,house,2,-
916860313,house,2,-
916860314,house,2,-
916860315,house,2,-
916860316,house,2,-
916860317,house,2,-
916860318,house,2,-
916860319,house,2,-
916860320,house,2,-
916860321,house,2,-
916860322,house,2,-
916860323,house,2,-
916860324,house,2,-
916860325,house,2,-
916860326,house,2,-
916860327,house,2,-
916860328,house,2,-
916860329,house,2,-
916860330,house,2,-
916860331,house,2,-
916860332,house,2,-
916860333,house,2,-
916860334,house,2,-
916860335,house,2,-
916860336,house,2,-
916860337,house,2,-
916860338,house,2,-
916860339,house,2,-
916860340,house,2,-
916860341,house,2,-
916860342,house,2,-
916860343,house,2,-
916860344,house,2,-
916860345,house,2,-
916860346,house,2,-
916860347,house,2,-
916860348,house,2,-
916860349,house,2,-
916860350,house,2,-
916860351,house,2,-
916860352,house,2,-
916860353,house,2,-
916860354,house,2,-
916860355,house,2,-
916860356,house,2,-
916860357,house,2,-
916860358,house,2,-
916860359,house,2,-
916860360,house,2,-
916860361,house,2,-
916860362,house,2,-
916860363,house,2,-
916860364,house,2,-
916860365,house,2,-
916860366,house,2,-
916860367,house,2,-
916860368,house,2,-
916860369,house,2,-
916860370,house,2,-
916860371,house,2,-
916860372,house,2,-
916860373,house,2,-
916860374,house,2,-
916860375,house,2,-
916860376,house,2,-
916860377,house,2,-
916860378,house,2,-
916860379,house,2,-
916860380,house,2,-
916860381,house,2,-
916860382,house,2,-
916860383,house,2,-
916860384,house,2,-
916860385,house,2,-
916860386,house,2,-
916860387,house,2,-
916860388,house,2,-
916860389,house,2,-
916860390,house,2,-
916860391,house,2,-
916860392,house,2,-
916860393,house,2,-
916860394,house,2,-
916860395,house,2,-
916860396,house,2,-
916860397,house,2,-
916860398,house,2,-
916860399,house,2,-
916860400,house,2,-
916860401,house,2,-
916860402,house,2,-
916860403,house,2,-
916860404,house,2,-
916860405,house,2,-
916860406,house,2,-
916860407,house,2,-
916860408,house,2,-
916860409,house,2,-
916860410,house,2,-
916860411,house,2,-
916860412,house,2,-
916860413,house,2,-
916860414,house,2,-
916860415,house,2,-
916860416,house,2,-
916860417,house,2,-
916860418,house,2,-
916860419,house,2,-
916860420,house,2,-
916860421,house,2,-
916860422,house,2,-
916860423,house,2,-
916860424,house,2,-
916860425,house,2,-
916860426,house,2,-
916860427,house,2,-
916860428,house,2,-
916860429,house,2,-
916860430,house,2,-
916860431,house,2,-
916860432,house,2,-
916860433,house,2,-
916860434,house,2,-
916860435,house,2,-
916860436,house,2,-
916860437,house,2,-
916860438,house,2,-
916860439,house,2,-
916860440,house,2,-
916860441,house,2,-
916860442,house,2,-
916860443,house,2,-
916860444,house,2,-
916860445,house,2,-
916860446,house,2,-
916860447,house,2,-
916860450,house,2,-
916860453,house,2,-
916860465,house,2,-
916860466,house,2,-
916860467,house,2,-
916860468,house,2,-
916860469,house,2,-
916860470,house,2,-
916860471,house,2,-
916860487,house,2,-
916860488,house,2,-
916860489,house,2,-
916860490,house,2,-
916860491,house,2,-
916860492,house,2,-
916860493,house,2,-
916860494,house,2,-
916860495,house,2,-
916860496,house,2,-
916860497,house,2,-
916860498,house,2,-
916860499,house,2,-
916860500,house,2,-
916860501,house,2,-
916860502,house,2,-
916860503,house,2,-
916860504,house,2,-
916860505,house,2,-
916860506,house,2,-
916860507,house,2,-
916860508,house,2,-
917208035,house,2,-
917208036,house,2,-
917208037,house,2,-
917208038,house,2,-
917208039,house,2,-
917208040,house,2,-
917208041,house,2,-
917208042,house,2,-
917208043,house,2,-
917208044,house,2,-
917208045,house,2,-
917208046,house,2,-
917208047,yes,2,-
917208048,house,2,-
917208049,house,2,-
917208050,house,2,-
917208051,house,2,-
917208052,house,2,-
917208053,house,2,-
917208054,house,2,-
917208055,house,2,-
917208056,house,2,-
917208057,house,2,-
917208058,house,2,-
917208059,house,2,-
917208060,house,2,-
917208061,house,2,-
917208062,house,2,-
917208063,house,2,-
917208064,house,2,-
917208065,house,2,-
917208066,house,2,-
917208067,house,2,-
917208068,house,2,-
917208069,house,2,-
917208070,house,2,-
917208071,house,2,-
917208072,house,2,-
917208073,house,2,-
917208074,house,2,-
917208075,house,2,-
917208076,house,2,-
917208077,house,2,-
917208078,house,2,-
917208079,house,2,-
917208080,house,2,-
917208081,house,2,-
917208082,house,2,-
917208083,house,2,-
917208084,house,2,-
917208085,house,2,-
917208086,house,2,-
917208087,house,2,-
917208088,house,2,-
917208089,house,2,-
917208090,house,2,-
917208091,house,2,-
917208092,house,2,-
917208093,house,2,-
917208094,house,2,-
917208095,house,2,-
917208096,house,2,-
917208097,house,2,-
917208098,house,2,-
917208099,house,2,-
917208100,house,2,-
917208101,house,2,-
917208102,house,2,-
917208103,house,2,-
917208104,house,2,-
917208105,house,2,-
917208106,house,2,-
917208107,house,2,-
917208108,house,2,-
917208109,house,2,-
917208110,house,2,-
917208111,house,2,-
917208112,house,2,-
917208113,house,2,-
917208114,house,2,-
917208115,house,2,-
917208116,house,2,-
917208117,house,2,-
917208118,house,2,-
917208119,house,2,-
917208120,house,2,-
917208121,house,2,-
917208122,house,2,-
917208123,house,2,-
917208124,house,2,-
917208125,house,2,-
917208126,house,2,-
917208127,house,2,-
917208128,house,2,-
917208129,house,2,-
917208130,house,2,-
917208131,house,2,-
917208132,house,2,-
917208133,house,2,-
917208134,house,2,-
917208135,house,2,-
917208136,house,2,-
917208137,house,2,-
917208138,house,2,-
917208139,house,2,-
917208140,house,2,-
917208141,house,2,-
917208142,house,2,-
917208143,house,2,-
917208144,house,2,-
917208145,house,2,-
917208146,house,2,-
917208147,house,2,-
917208148,house,2,-
917208149,house,2,-
917208150,house,2,-
917208151,house,2,-
917208152,house,2,-
917208153,house,2,-
917208154,house,2,-
917208155,house,2,-
917208156,house,2,-
917208157,house,2,-
917208158,house,2,-
917208159,house,2,-
917208160,house,2,-
917208161,house,2,-
917208162,house,2,-
917208163,house,2,-
917208164,house,2,-
917208165,house,2,-
917208166,house,2,-
917208167,house,2,-
917208168,house,2,-
917208169,house,2,-
917208170,house,2,-
917208171,house,2,-
917208172,house,2,-
917208173,house,2,-
917208174,house,2,-
918054129,yes,1,-
918054130,yes,1,-
918054131,yes,1,-
918318760,house,2,-
918318763,house,2,-
918318764,house,1,-
918318765,house,1,-
918318766,house,1,-
918318767,house,2,-
918318768,house,1,-
918318769,house,1,-
918318770,house,2,-
918318773,house,1,-
918318774,house,1,-
918318776,house,2,-
918318777,house,1,-
918318778,house,1,-
918318779,house,1,-
918318780,house,2,-
918695829,apartments,17,-
918828161,house,2,-
918828162,house,2,-
918828163,house,2,-
918828164,house,2,-
918828165,house,2,-
918828166,house,2,-
918828167,house,2,-
918828168,house,2,-
918828169,house,2,-
918828170,house,2,-
918828171,house,2,-
918828172,house,2,-
918828173,house,2,-
918828174,house,2,-
918828175,house,2,-
918828176,house,2,-
918828177,house,2,-
918828178,house,2,-
918828179,house,2,-
918828180,house,2,-
918828181,house,2,-
918828182,house,2,-
918828183,house,2,-
918828184,house,2,-
918828185,house,2,-
918828186,house,2,-
918828187,house,2,-
918828188,house,2,-
918828189,house,2,-
918828190,house,2,-
918828191,house,2,-
918828192,house,2,-
918828193,house,2,-
918828194,house,2,-
918828195,house,2,-
918828196,house,2,-
918828197,house,2,-
918828198,house,2,-
918828199,house,2,-
918828200,house,2,-
918828201,house,2,-
918828202,house,2,-
918828203,house,2,-
918828204,house,2,-
918828205,house,2,-
918828206,house,2,-
918828207,house,2,-
918828208,house,2,-
918828209,house,2,-
918828210,house,2,-
918828211,house,2,-
918828212,house,2,-
918828213,house,2,-
918828214,house,2,-
918828215,house,2,-
918828216,house,2,-
918828217,house,2,-
918828218,house,2,-
918828219,house,2,-
918828220,house,2,-
918828221,house,2,-
918828222,house,2,-
918828223,house,2,-
918828224,house,2,-
918828225,house,2,-
918828226,house,2,-
918828227,house,2,-
918828228,house,2,-
918828229,house,2,-
918828230,house,2,-
918828231,house,2,-
918828232,house,2,-
918828233,house,2,-
918828234,house,2,-
918828235,house,2,-
918828236,house,2,-
918828237,house,2,-
918828238,house,2,-
918828239,house,2,-
918828240,house,2,-
918828241,house,2,-
918828242,house,2,-
918828243,house,2,-
918828244,house,2,-
918828245,house,2,-
918828246,house,2,-
918828247,house,2,-
918828248,house,2,-
918828249,house,2,-
918828250,house,2,-
918828251,house,2,-
918828252,house,2,-
918828253,house,2,-
918828254,house,2,-
918828255,house,2,-
918828256,house,2,-
918828257,house,2,-
918828258,house,2,-
918828259,house,2,-
918828260,house,2,-
918828261,house,2,-
918828262,house,2,-
918828263,house,2,-
918828264,house,2,-
918828265,house,2,-
918828266,house,2,-
918828267,house,2,-
918828268,house,2,-
918828269,house,2,-
918828270,house,2,-
918828271,house,2,-
918828272,house,2,-
918828273,house,2,-
918828274,house,2,-
918828275,house,2,-
918828276,house,2,-
918828277,house,2,-
918828278,house,2,-
918828279,house,2,-
918828280,house,2,-
918828281,house,2,-
918828282,house,2,-
918828283,house,2,-
918828284,house,2,-
918828285,house,2,-
918828286,house,2,-
918828287,house,2,-
918828288,house,2,-
918828289,house,2,-
918828290,house,2,-
918828291,house,2,-
918828292,house,2,-
918828293,house,2,-
918828294,house,2,-
918828295,house,2,-
918828296,house,2,-
918828297,house,2,-
918828298,house,2,-
918828299,house,2,-
918828300,house,2,-
918828301,house,2,-
918828302,house,2,-
918828303,house,2,-
918828304,house,2,-
918828305,house,2,-
918828306,house,2,-
918828307,house,2,-
918828308,house,2,-
918828309,house,2,-
918828310,house,2,-
918828311,house,2,-
918828312,house,2,-
918828313,house,2,-
918828314,house,2,-
918828315,house,2,-
918828316,house,2,-
918828317,house,2,-
918828318,house,2,-
918828319,house,2,-
918828320,house,2,-
918828321,house,2,-
918828322,house,2,-
918828323,house,2,-
918828324,house,2,-
918828325,house,2,-
918828326,house,2,-
918828327,house,2,-
918828328,house,2,-
918828329,house,2,-
918828330,house,2,-
918828331,house,2,-
918828332,house,2,-
918828333,house,2,-
918828334,house,2,-
918828335,house,2,-
918828336,house,2,-
918828337,house,2,-
918828338,house,2,-
918828339,house,2,-
918828340,house,2,-
918828341,house,2,-
918828342,house,2,-
918828343,house,2,-
918828344,house,2,-
918828345,house,2,-
918828346,house,2,-
918828347,house,2,-
918828348,house,2,-
918828349,house,2,-
918828350,house,2,-
918828351,house,2,-
918828352,house,2,-
918828353,house,2,-
918828354,house,2,-
918828355,house,2,-
918828356,house,2,-
918828357,house,2,-
918828358,house,2,-
918828359,house,2,-
918828360,house,2,-
918828361,house,2,-
918828362,house,2,-
918828363,house,2,-
918828364,house,2,-
918828365,house,2,-
918828366,house,2,-
918828367,house,2,-
918828368,house,2,-
918828369,house,2,-
918828370,house,2,-
918828371,house,2,-
918828372,house,2,-
918828373,house,2,-
918828374,house,2,-
918828375,house,2,-
918828376,house,2,-
918828377,house,2,-
918828378,house,2,-
918828379,house,2,-
918828380,house,2,-
918828381,house,2,-
918828382,house,2,-
918828383,house,2,-
918828384,house,2,-
918828385,house,2,-
918828386,house,2,-
918828387,house,2,-
918828388,house,2,-
918828389,house,2,-
918828390,house,2,-
918828391,house,2,-
918828392,house,2,-
918828393,house,2,-
918828394,house,2,-
918828395,house,2,-
918828396,house,2,-
918828397,house,2,-
918828398,house,2,-
918828399,house,2,-
918828400,house,2,-
918828401,house,2,-
918828402,house,2,-
919612511,house,2,-
919612512,house,2,-
919612513,house,2,-
919612514,house,2,-
919612515,house,2,-
919612516,house,2,-
919612517,house,2,-
919612518,house,2,-
919612519,house,2,-
919612520,house,2,-
919612521,house,2,-
919612522,house,2,-
919612523,house,2,-
919612524,house,2,-
919612525,house,2,-
919612526,house,2,-
919612527,house,2,-
919612528,house,2,-
919612529,house,2,-
919612530,house,2,-
919612531,house,2,-
919612532,house,2,-
919612533,house,2,-
919612534,house,2,-
919612535,house,2,-
919612536,house,2,-
919612537,house,2,-
919612538,house,2,-
919612539,house,2,-
919612540,house,2,-
919612541,house,2,-
919612542,house,2,-
919612543,house,2,-
919612544,house,2,-
919612545,house,2,-
919612546,house,2,-
919612547,house,2,-
919612548,house,2,-
919612549,house,2,-
919612550,house,2,-
919612551,house,2,-
919612552,house,2,-
919612553,house,2,-
919612554,house,2,-
919612555,house,2,-
919612556,house,2,-
919612557,house,2,-
919612558,house,2,-
919612559,house,2,-
919612560,house,2,-
919612561,house,2,-
